graphID,label,weight,GapW-M,averageDegree,avergaeTrianglesRate,ratioOfNodesInTriangles,GCC,ACC,density
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.183476011,0.535711995,40.09066667,22.85366667,1,0.27701153,0.361390882,0.013368012
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.292629111,0.79866321,39.54533333,15.43833333,1,0.191104748,0.291120888,0.013186173
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.191574101,0.564049766,40.06933333,23.78533333,1,0.285454829,0.376959575,0.013360898
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.349948922,0.922676898,39.70266667,15.953,1,0.194252138,0.305609794,0.013238635
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.153115114,0.459345342,81.02666667,181.838,1,0.567158272,0.63387153,0.027017895
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.164919261,0.494757782,79.72133333,138.8856667,1,0.44739145,0.552974071,0.026582639
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.143227923,0.428070781,81.66933333,187.1953333,1,0.575994699,0.640912237,0.027232189
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.170765801,0.512297402,78.728,137.6216667,1,0.457198637,0.555934096,0.026251417
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.156257156,0.468771467,78.43333333,162.7466667,1,0.571806465,0.642930765,0.026153162
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.179793386,0.539380159,78.63066667,137.199,1,0.478105268,0.583193784,0.026218962
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.162217825,0.486653476,79.82,172.0223333,1,0.580933884,0.646088252,0.026615539
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.166125098,0.498375294,77.732,129.371,1,0.460616675,0.56181346,0.025919306
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.167987914,0.503963741,79.00666667,167.291,1,0.600602909,0.666042755,0.026344337
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.166199138,0.498597415,78.236,138.4723333,1,0.505561271,0.604295894,0.026087362
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.171227816,0.513683448,79.644,166.9423333,1,0.588109508,0.651221495,0.026556852
N3000.K40.onp10.xc15.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.170711868,0.512135604,78.43866667,137.4363333,1,0.498880981,0.597375187,0.026154941
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.121769456,0.363779559,81.03733333,143.4316667,1,0.446306391,0.506820475,0.027021452
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.159739549,0.478426017,78.44,106.2596667,1,0.352544671,0.436947524,0.026155385
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.125751928,0.377255785,81.41066667,144.3073333,1,0.445174234,0.504526814,0.027145938
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.190878439,0.570719262,77.688,101.575,1,0.344906621,0.431476229,0.025904635
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.125530654,0.375786193,80.036,134.0323333,1,0.450871868,0.506625856,0.026687563
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.161888662,0.485665985,78.64533333,106.7973333,1,0.372814431,0.449867686,0.026223852
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.121220073,0.362809366,78.75466667,122.617,1,0.423600659,0.483476273,0.026260309
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.167567821,0.502703462,79.25866667,104.6496667,1,0.358307873,0.442316495,0.026428365
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.128785978,0.386357933,79.40533333,128.5696667,1,0.458095947,0.511310116,0.02647727
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.157865251,0.473595752,78.668,108.9703333,1,0.39422205,0.470368285,0.02623141
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.162190161,0.486570483,79.632,131.3706667,1,0.462555578,0.516773362,0.026552851
N3000.K40.onp10.xc15.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.167358264,0.502074793,79.47466667,108.1436667,1,0.382034402,0.460014462,0.026500389
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.139485154,0.416827607,80.72,178.9113333,1,0.561062805,0.639969887,0.026915639
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.166955553,0.499867196,79.184,133.7036667,1,0.436049621,0.548885845,0.026403468
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.136456337,0.408650454,77.78933333,167.384,1,0.562789365,0.638357839,0.025938424
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.16974005,0.50922015,77.888,134.17,1,0.455618915,0.560660314,0.025971324
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.148909727,0.446729181,79.01733333,158.2983333,1,0.546649487,0.618286946,0.026347894
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.166798625,0.500395876,79.34266667,135.4536667,1,0.461510243,0.567397401,0.026456374
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.156022256,0.468066768,78.88666667,163.771,1,0.567121447,0.637969797,0.026304324
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.169004457,0.50701337,78.45733333,136.742,1,0.478868811,0.577287757,0.026161165
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.179467013,0.538401038,80.15866667,171.9103333,1,0.597953145,0.665145822,0.026728465
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.166260981,0.498782942,78.26133333,138.7556667,1,0.506529348,0.60543603,0.02609581
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.161395959,0.484187878,79.1,159.523,1,0.570496302,0.634070634,0.026375458
N3000.K40.onp10.xc30.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.16787722,0.503631661,78.73066667,137.6816667,1,0.496259834,0.59520686,0.026252306
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.097680984,0.293042952,79.728,135.8543333,1,0.437001614,0.506095312,0.026584862
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.169293232,0.505108168,78.86133333,105.4696667,1,0.347166188,0.433358744,0.026295876
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.101142514,0.302285242,79.952,137.2766667,1,0.437394235,0.495522397,0.026659553
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.159081295,0.475378979,78.17466667,102.4116667,1,0.342513808,0.431911243,0.026066911
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.138052413,0.414157238,78.32933333,126.2386667,1,0.442027787,0.502109796,0.026118484
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.16869359,0.50608077,79.65066667,107.7356667,1,0.364519447,0.44684456,0.026559075
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.133579497,0.400738492,80.00266667,129.827,1,0.43819647,0.494755342,0.026676448
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.167120535,0.501361606,78.42266667,102.876,1,0.361030211,0.44155645,0.026149605
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.150655243,0.451965729,80.42133333,141.3296667,1,0.488995584,0.54238288,0.02681605
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.151694657,0.45508397,78.73066667,112.443,1,0.405233749,0.482533392,0.026252306
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.157631528,0.472894584,80.06266667,136.5273333,1,0.476688822,0.530893781,0.026696454
N3000.K40.onp10.xc30.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.16137263,0.484117889,79.276,110.3956667,1,0.392651486,0.469668277,0.026434145
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.290697249,0.870171527,78.492,143.625,1,0.481859421,0.615852202,0.026172724
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.40030857,1.174047404,78.70666667,80.74,1,0.264188027,0.40296467,0.026244304
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.256268224,0.766066796,79.28666667,140.0926667,1,0.460354633,0.594642638,0.026437701
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.424455452,1.243903315,79.968,85.19333333,1,0.271180566,0.413051272,0.026664888
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.250958602,0.752875806,78.57733333,134.9823333,1,0.474392347,0.584254138,0.026201178
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.44784555,1.330932465,79.28133333,85.05933333,1,0.290316562,0.400105555,0.026435923
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.250197511,0.750592532,78.688,133.339,1,0.466299446,0.575374447,0.026238079
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.385796053,1.142398881,79.30266667,82.821,1,0.281902884,0.393853498,0.026443037
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.217324921,0.651974763,79.83866667,129.13,1,0.453385557,0.528724473,0.026621763
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.373858358,1.121575074,79.14533333,83.98733333,1,0.298014005,0.372654663,0.026390575
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.237062388,0.711187164,79.69866667,128.4486667,1,0.451631504,0.528709429,0.026575081
N3000.K40.onp3.xc15.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.264745876,0.792413556,79.35866667,82.94933333,1,0.293345708,0.36485449,0.026461709
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.254234996,0.754216102,79.484,112.4396667,1,0.366729748,0.471327833,0.026503501
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.342337115,1.0090989,80.97333333,65.18833333,1,0.201715161,0.304576865,0.027000111
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.284824231,0.849573674,79.14533333,114.7273333,1,0.377984526,0.482976732,0.026390575
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.368038686,1.049479292,81.068,67.97833333,1,0.211670059,0.316522505,0.027031677
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.27119606,0.813588181,79.31466667,113.256,1,0.389407605,0.479257133,0.026447038
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.432343708,1.274350228,79.87333333,67.32966667,1,0.22583516,0.314568256,0.026633322
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.278809641,0.836428923,78.17866667,109.315,1,0.389218193,0.477830836,0.026068245
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.410957329,1.173653769,79.72533333,68.306,1,0.228986973,0.32004802,0.026583972
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.236644997,0.70993499,80.06666667,107.9436667,1,0.375805822,0.442640463,0.026697788
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.347334535,1.039631487,79.756,67.213,1,0.234592798,0.294096837,0.026594198
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.232951302,0.698853905,80.02,103.3286667,1,0.361117745,0.422037502,0.026682227
N3000.K40.onp3.xc15.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.304533319,0.913599956,77.99866667,64.615,1,0.236021489,0.291313977,0.026008225
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.290958056,0.872874167,78.68266667,145.214,1,0.489153062,0.618550247,0.026236301
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.433961648,1.271832563,79.84666667,84.938,1,0.269165453,0.414315505,0.02662443
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.272999309,0.818997926,78.95866667,144.2273333,1,0.476156519,0.61290499,0.026328332
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.438739828,1.273271339,78.91466667,83.52133333,1,0.273170498,0.417379461,0.02631366
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.255160659,0.765481976,78.27866667,136.8336667,1,0.484828621,0.595313408,0.026101589
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.451082048,1.332966143,78.78666667,83.27733333,1,0.286690125,0.399721812,0.026270979
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.251485244,0.754455733,78.872,132.8616667,1,0.460714855,0.572876693,0.026299433
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.391565227,1.156872153,79.26533333,84.04766667,1,0.287614496,0.396342759,0.026430588
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.230852058,0.692556175,79.652,130.4553333,1,0.461020333,0.536034673,0.02655952
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.34046031,1.021380931,79.568,84.86766667,1,0.297352705,0.373246225,0.026531511
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.212303283,0.636909849,79.10933333,122.9496667,1,0.440677527,0.505348847,0.026378571
N3000.K40.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.301808493,0.90542548,79.848,84.56866667,1,0.294383409,0.36960018,0.026624875
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.275808669,0.820808293,80.38933333,119.7413333,1,0.383055545,0.487208005,0.02680538
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.368463383,1.044044283,80.25466667,66.19233333,1,0.208281895,0.315252167,0.026760476
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.262774038,0.783744926,78.11066667,110.7036667,1,0.374337379,0.477715634,0.026045571
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.386916973,1.122779657,80.376,66.76466667,1,0.210068193,0.318097094,0.026800934
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.250241822,0.750725467,78.176,108.767,1,0.385565502,0.472494379,0.026067356
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.409298988,1.206169731,79.49466667,66.36466667,1,0.225693993,0.310511375,0.026507058
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.295645942,0.886937826,79.21466667,115.4216667,1,0.398727582,0.490534874,0.026413693
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.42881514,1.247413417,79.54133333,67.896,1,0.229562528,0.317258451,0.026522619
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.232138341,0.696415023,78.81733333,104.256,1,0.376456541,0.440887654,0.026281205
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.338222292,1.001096459,79.02,65.66866667,1,0.233484626,0.293697637,0.026348783
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.236568649,0.709705947,79.452,103.8273333,1,0.368051083,0.430941189,0.026492831
N3000.K40.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.315830644,0.945057481,78.58,65.00166667,1,0.233752612,0.290773309,0.026202067
s.ONp1021,0,0.609441542,-1.725011346,20.3768,4.7848,0.9624,0.166403131,0.267250187,0.004076175
s.ONp1022,0,0.601508423,-1.697552081,20.1088,4.5782,0.958,0.167797567,0.263938814,0.004022565
s.ONp1031,0,0.654106156,-1.745583813,20.1488,4.2936,0.9334,0.154686791,0.255033825,0.004030566
s.ONp1032,0,0.666447383,-1.788639043,20.1416,4.2956,0.931,0.155562906,0.251017793,0.004029126
s.ONp1041,0,0.702839716,-1.803718276,20.38,4.3676,0.921,0.153843625,0.251212063,0.004076815
s.ONp1042,0,0.687356694,-1.745409088,19.9352,4.1148,0.918,0.153803217,0.250761814,0.003987838
s.ONp1051,0,0.741068465,-1.785968304,19.7432,3.8014,0.907,0.144969873,0.243769103,0.00394943
s.ONp1052,0,0.751681404,-1.791981881,19.9176,3.9018,0.907,0.143136296,0.245647085,0.003984317
s.ONp1061,0,0.760878994,-1.796710266,19.7536,3.6926,0.9004,0.140146551,0.249620046,0.00395151
s.ONp1062,0,0.801744736,-1.864554107,19.8968,3.7794,0.9074,0.142839146,0.25516606,0.003980156
s.ONp1071,0,0.743453437,-1.706438813,19.7144,3.6936,0.9104,0.140011978,0.25579244,0.003943669
s.ONp1072,0,0.756205936,-1.726013384,20.1432,3.8748,0.9094,0.14186374,0.256658705,0.004029446
s.ONp1081,0,0.78026299,-1.713568077,20.2072,3.684,0.911,0.132991269,0.258703432,0.004042248
s.ONp1082,0,0.755429356,-1.663308419,20.1104,3.682,0.9102,0.136695402,0.255688979,0.004022885
s-avg-40.ONp5021,1,0.05580845,0.167087055,80.2552,58.198,1,0.218763595,0.225116071,0.016054251
s-avg-40.ONp5022,1,0.114256425,0.34226008,80.5272,59.0422,1,0.220355995,0.227544996,0.016108662
s-avg-40.ONp5031,1,0.261019892,0.765117634,80.0792,43.7546,1,0.165035885,0.171125861,0.016019044
s-avg-40.ONp5032,1,0.157656383,0.44742362,80.2576,43.9538,1,0.165120706,0.171143159,0.016054731
s-avg-40.ONp5041,1,0.196943027,0.540833883,80.1576,34.0154,1,0.127833583,0.132969065,0.016034727
s-avg-40.ONp5042,1,0.075609575,0.209886235,80.5144,34.6872,1,0.129248678,0.13369043,0.016106101
s-avg-40.ONp5051,1,0.186589251,0.469356602,79.568,27.4324,1,0.104276945,0.109406149,0.015916783
s-avg-40.ONp5052,1,0.150740786,0.370388181,79.5032,27.3418,1,0.104125627,0.108793394,0.015903821
s-avg-40.ONp5061,1,0.476898027,1.092818609,79.1376,22.5602,1,0.086406936,0.091308415,0.015830686
s-avg-40.ONp5062,1,0.411542514,0.945705842,79.1136,22.5406,1,0.086272147,0.091424443,0.015825885
s-avg-40.ONp5071,1,0.475076253,0.96738889,78.6344,18.7992,1,0.072601911,0.077540446,0.015730026
s-avg-40.ONp5072,1,0.473923314,0.9980295,78.2304,18.5778,1,0.072335383,0.077850557,0.01564921
s-avg-40.ONp5081,1,0.456251562,0.855571249,77.8888,15.8,1,0.061849794,0.066807555,0.015580876
s-avg-40.ONp5082,1,0.46929298,0.886250432,78.3168,15.9008,1,0.061725829,0.06594789,0.015666493
